"","x","y","num_shots","num_made","prop_made","avg_points","total_points"
"618",23,26,5,2,0.4,0.8,4
"619",23,27,9,3,0.333333333333333,0.666666666666667,6
"620",23,28,1,1,1,2,2
"621",23,29,1,0,0,0,0
"622",23,30,1,0,0,0,0
"623",23,31,7,3,0.428571428571429,1.28571428571429,9
"624",23,32,12,4,0.333333333333333,1,12
"625",23,33,13,3,0.230769230769231,0.692307692307692,9
"626",23,34,2,1,0.5,1.5,3
"627",23,53,1,0,0,0,0
"628",24,4,2,2,1,2,4
"629",24,5,4,4,1,2,8
"630",24,6,33,24,0.727272727272727,1.45454545454545,48
"631",24,7,29,22,0.758620689655172,1.51724137931034,44
"632",24,8,18,12,0.666666666666667,1.33333333333333,24
"633",24,9,18,10,0.555555555555556,1.11111111111111,20
"634",24,10,9,7,0.777777777777778,1.55555555555556,14
"635",24,11,15,7,0.466666666666667,0.933333333333333,14
"636",24,12,21,11,0.523809523809524,1.04761904761905,22
"637",24,13,14,5,0.357142857142857,0.714285714285714,10
"638",24,14,15,7,0.466666666666667,0.933333333333333,14
"639",24,15,7,3,0.428571428571429,0.857142857142857,6
"640",24,16,6,3,0.5,1,6
"641",24,17,4,4,1,2,8
"642",24,18,6,0,0,0,0
"643",24,19,4,1,0.25,0.5,2
"644",24,20,2,0,0,0,0
"645",24,21,5,2,0.4,0.8,4
"646",24,22,4,3,0.75,1.5,6
"647",24,23,4,2,0.5,1,4
"648",24,24,10,5,0.5,1,10
"649",24,25,5,1,0.2,0.4,2
"650",24,26,5,1,0.2,0.4,2
"651",24,27,7,4,0.571428571428571,1.14285714285714,8
"652",24,28,4,1,0.25,0.5,2
"653",24,29,2,2,1,2,4
"654",24,30,3,3,1,3,9
"655",24,31,11,3,0.272727272727273,0.818181818181818,9
"656",24,32,14,5,0.357142857142857,1.07142857142857,15
"657",24,33,8,5,0.625,1.875,15
"658",24,34,3,0,0,0,0
"659",24,36,1,1,1,3,3
"660",24,42,1,0,0,0,0
"661",24,50,1,0,0,0,0
"662",24,53,1,0,0,0,0
"663",24,61,1,0,0,0,0
"664",25,5,13,13,1,2,26
"665",25,6,3602,2138,0.593559133814548,1.1871182676291,4276
"666",25,7,50,41,0.82,1.64,82
"667",25,8,25,16,0.64,1.28,32
"668",25,9,20,11,0.55,1.1,22
"669",25,10,31,17,0.548387096774194,1.09677419354839,34
"670",25,11,27,12,0.444444444444444,0.888888888888889,24
"671",25,12,33,13,0.393939393939394,0.787878787878788,26
"672",25,13,31,13,0.419354838709677,0.838709677419355,26
"673",25,14,20,13,0.65,1.3,26
"674",25,15,16,4,0.25,0.5,8
"675",25,16,9,2,0.222222222222222,0.444444444444444,4
"676",25,17,8,3,0.375,0.75,6
"677",25,18,10,4,0.4,0.8,8
"678",25,19,10,5,0.5,1,10
"679",25,20,7,1,0.142857142857143,0.285714285714286,2
"680",25,21,12,6,0.5,1,12
"681",25,22,11,2,0.181818181818182,0.363636363636364,4
"682",25,23,13,6,0.461538461538462,0.923076923076923,12
"683",25,24,5,3,0.6,1.2,6
"684",25,25,7,3,0.428571428571429,0.857142857142857,6
"685",25,26,7,2,0.285714285714286,0.571428571428571,4
"686",25,27,7,5,0.714285714285714,1.42857142857143,10
"687",25,28,4,4,1,2,8
"688",25,29,5,3,0.6,1.2,6
"689",25,30,4,1,0.25,0.75,3
"690",25,31,10,3,0.3,0.9,9
"691",25,32,15,4,0.266666666666667,0.8,12
"692",25,33,8,2,0.25,0.75,6
"693",25,35,1,0,0,0,0
"694",25,36,3,0,0,0,0
"695",25,46,1,0,0,0,0
"696",25,51,1,0,0,0,0
"697",25,54,2,0,0,0,0
"698",25,70,1,0,0,0,0
"699",25,78,1,0,0,0,0
"700",26,5,5,3,0.6,1.2,6
"701",26,6,35,22,0.628571428571429,1.25714285714286,44
"702",26,7,22,14,0.636363636363636,1.27272727272727,28
"703",26,8,13,9,0.692307692307692,1.38461538461538,18
"704",26,9,10,5,0.5,1,10
"705",26,10,18,8,0.444444444444444,0.888888888888889,16
"706",26,11,24,12,0.5,1,24
"707",26,12,23,11,0.478260869565217,0.956521739130435,22
"708",26,13,18,7,0.388888888888889,0.777777777777778,14
"709",26,14,18,7,0.388888888888889,0.777777777777778,14
"710",26,15,8,4,0.5,1,8
"711",26,16,5,3,0.6,1.2,6
"712",26,17,6,3,0.5,1,6
"713",26,18,4,3,0.75,1.5,6
"714",26,19,6,5,0.833333333333333,1.66666666666667,10
"715",26,20,4,1,0.25,0.5,2
"716",26,21,14,4,0.285714285714286,0.571428571428571,8
"717",26,22,7,2,0.285714285714286,0.571428571428571,4
"718",26,23,3,1,0.333333333333333,0.666666666666667,2
"719",26,24,7,5,0.714285714285714,1.42857142857143,10
"720",26,25,7,2,0.285714285714286,0.571428571428571,4
"721",26,26,4,2,0.5,1,4
"722",26,27,5,2,0.4,0.8,4
"723",26,28,2,1,0.5,1,2
"724",26,29,2,1,0.5,1,2
"725",26,30,3,0,0,0,0
"726",26,31,14,2,0.142857142857143,0.428571428571429,6
"727",26,32,8,3,0.375,1.125,9
"728",26,33,7,2,0.285714285714286,0.857142857142857,6
"729",26,34,1,0,0,0,0
"730",26,53,1,0,0,0,0
"731",27,5,1,1,1,2,2
"732",27,6,17,8,0.470588235294118,0.941176470588235,16
"733",27,7,13,6,0.461538461538462,0.923076923076923,12
"734",27,8,12,7,0.583333333333333,1.16666666666667,14
"735",27,9,18,7,0.388888888888889,0.777777777777778,14
"736",27,10,14,11,0.785714285714286,1.57142857142857,22
"737",27,11,24,12,0.5,1,24
"738",27,12,20,9,0.45,0.9,18
"739",27,13,13,5,0.384615384615385,0.769230769230769,10
"740",27,14,12,3,0.25,0.5,6
"741",27,15,8,4,0.5,1,8
"742",27,16,7,6,0.857142857142857,1.71428571428571,12
"743",27,17,8,5,0.625,1.25,10
"744",27,18,8,3,0.375,0.75,6
"745",27,19,4,1,0.25,0.5,2
"746",27,20,5,2,0.4,0.8,4
"747",27,21,1,1,1,2,2
"748",27,22,4,2,0.5,1,4
"749",27,23,5,3,0.6,1.2,6
"750",27,24,6,2,0.333333333333333,0.666666666666667,4
"751",27,25,4,0,0,0,0
"752",27,26,4,3,0.75,1.5,6
"753",27,27,8,3,0.375,0.75,6
"754",27,28,2,0,0,0,0
"755",27,29,3,2,0.666666666666667,1.33333333333333,4
"756",27,30,2,0,0,0,0
"757",27,31,9,2,0.222222222222222,0.666666666666667,6
"758",27,32,12,4,0.333333333333333,1,12
"759",27,33,3,0,0,0,0
"760",27,34,1,0,0,0,0
"761",27,60,1,0,0,0,0
"762",27,87,1,0,0,0,0
"763",28,5,2,0,0,0,0
"764",28,6,6,1,0.166666666666667,0.333333333333333,2
"765",28,7,9,6,0.666666666666667,1.33333333333333,12
"766",28,8,5,3,0.6,1.2,6
"767",28,9,19,13,0.684210526315789,1.36842105263158,26
"768",28,10,15,6,0.4,0.8,12
"769",28,11,12,6,0.5,1,12
"770",28,12,23,9,0.391304347826087,0.782608695652174,18
"771",28,13,9,1,0.111111111111111,0.222222222222222,2
"772",28,14,9,4,0.444444444444444,0.888888888888889,8
"773",28,15,4,1,0.25,0.5,2
"774",28,16,2,2,1,2,4
"775",28,17,5,0,0,0,0
"776",28,18,2,1,0.5,1,2
"777",28,19,2,0,0,0,0
"778",28,20,1,0,0,0,0
"779",28,21,6,2,0.333333333333333,0.666666666666667,4
"780",28,22,2,0,0,0,0
"781",28,23,5,1,0.2,0.4,2
"782",28,24,9,3,0.333333333333333,0.666666666666667,6
"783",28,25,7,2,0.285714285714286,0.571428571428571,4
"784",28,26,3,1,0.333333333333333,0.666666666666667,2
"785",28,27,2,0,0,0,0
"786",28,28,1,1,1,2,2
"787",28,29,3,2,0.666666666666667,1.33333333333333,4
"788",28,30,4,2,0.5,1.5,6
"789",28,31,9,1,0.111111111111111,0.333333333333333,3
"790",28,32,5,1,0.2,0.6,3
"791",28,33,6,3,0.5,1.5,9
"792",28,34,2,0,0,0,0
"793",29,5,1,0,0,0,0
"794",29,6,1,0,0,0,0
"795",29,7,4,1,0.25,0.5,2
"796",29,8,6,4,0.666666666666667,1.33333333333333,8
"797",29,9,17,9,0.529411764705882,1.05882352941176,18
"798",29,10,12,2,0.166666666666667,0.333333333333333,4
"799",29,11,8,1,0.125,0.25,2
"800",29,12,13,7,0.538461538461538,1.07692307692308,14
"801",29,13,10,6,0.6,1.2,12
"802",29,14,7,5,0.714285714285714,1.42857142857143,10
"803",29,15,7,2,0.285714285714286,0.571428571428571,4
"804",29,16,5,3,0.6,1.2,6
"805",29,17,2,0,0,0,0
"806",29,18,4,2,0.5,1,4
"807",29,19,4,2,0.5,1,4
"808",29,20,2,1,0.5,1,2
"809",29,21,2,0,0,0,0
"810",29,22,6,4,0.666666666666667,1.33333333333333,8
"811",29,23,2,1,0.5,1,2
"812",29,24,3,1,0.333333333333333,0.666666666666667,2
"813",29,25,5,1,0.2,0.4,2
"814",29,26,4,1,0.25,0.5,2
"815",29,27,2,1,0.5,1,2
"816",29,28,1,1,1,2,2
"817",29,29,1,1,1,2,2
"818",29,30,2,0,0,0,0
"819",29,31,7,5,0.714285714285714,2.14285714285714,15
"820",29,32,3,2,0.666666666666667,2,6
"821",29,33,2,0,0,0,0
"822",29,34,1,0,0,0,0
"823",30,5,1,0,0,0,0
"824",30,6,2,0,0,0,0
"825",30,7,4,1,0.25,0.5,2
"826",30,8,10,3,0.3,0.6,6
"827",30,9,12,3,0.25,0.5,6
"828",30,10,7,1,0.142857142857143,0.285714285714286,2
"829",30,11,13,5,0.384615384615385,0.769230769230769,10
"830",30,12,22,7,0.318181818181818,0.636363636363636,14
"831",30,13,14,4,0.285714285714286,0.571428571428571,8
"832",30,14,12,3,0.25,0.5,6
"833",30,15,12,6,0.5,1,12
"834",30,16,10,6,0.6,1.2,12
"835",30,17,8,3,0.375,0.75,6
"836",30,18,7,2,0.285714285714286,0.571428571428571,4
"837",30,19,2,2,1,2,4
"838",30,20,2,0,0,0,0
"839",30,21,1,0,0,0,0
"840",30,22,10,3,0.3,0.6,6
"841",30,23,8,3,0.375,0.75,6
"842",30,24,4,2,0.5,1,4
"843",30,25,3,1,0.333333333333333,0.666666666666667,2
"844",30,26,6,2,0.333333333333333,0.666666666666667,4
"845",30,27,2,1,0.5,1,2
"846",30,28,5,2,0.4,0.8,4
"847",30,29,1,0,0,0,0
"848",30,30,10,4,0.4,1.2,12
"849",30,31,8,3,0.375,1.125,9
"850",30,32,7,5,0.714285714285714,2.14285714285714,15
"851",30,33,3,0,0,0,0
"852",30,65,1,0,0,0,0
"853",31,6,3,1,0.333333333333333,0.666666666666667,2
"854",31,7,9,2,0.222222222222222,0.444444444444444,4
"855",31,8,10,4,0.4,0.8,8
"856",31,9,19,8,0.421052631578947,0.842105263157895,16
"857",31,10,16,3,0.1875,0.375,6
"858",31,11,11,5,0.454545454545455,0.909090909090909,10
"859",31,12,12,5,0.416666666666667,0.833333333333333,10
"860",31,13,15,5,0.333333333333333,0.666666666666667,10
"861",31,14,6,5,0.833333333333333,1.66666666666667,10
"862",31,15,11,2,0.181818181818182,0.363636363636364,4
"863",31,16,4,2,0.5,1,4
"864",31,17,2,0,0,0,0
"865",31,18,6,2,0.333333333333333,0.666666666666667,4
"866",31,19,2,0,0,0,0
"867",31,20,1,1,1,2,2
"868",31,21,3,1,0.333333333333333,0.666666666666667,2
"869",31,22,7,3,0.428571428571429,0.857142857142857,6
"870",31,23,6,2,0.333333333333333,0.666666666666667,4
"871",31,24,4,2,0.5,1,4
"872",31,25,4,2,0.5,1,4
"873",31,26,4,0,0,0,0
"874",31,27,3,0,0,0,0
"875",31,29,1,0,0,0,0
"876",31,30,12,4,0.333333333333333,1,12
"877",31,31,7,1,0.142857142857143,0.428571428571429,3
"878",31,32,3,1,0.333333333333333,1,3
"879",31,34,1,0,0,0,0
"880",31,36,1,1,1,3,3
"881",31,38,1,0,0,0,0
"882",31,58,1,0,0,0,0
"883",32,4,1,0,0,0,0
"884",32,6,4,2,0.5,1,4
"885",32,7,9,2,0.222222222222222,0.444444444444444,4
"886",32,8,16,7,0.4375,0.875,14
"887",32,9,14,5,0.357142857142857,0.714285714285714,10
"888",32,10,9,2,0.222222222222222,0.444444444444444,4
"889",32,11,8,3,0.375,0.75,6
"890",32,12,7,3,0.428571428571429,0.857142857142857,6
"891",32,13,5,2,0.4,0.8,4
"892",32,14,6,1,0.166666666666667,0.333333333333333,2
"893",32,15,4,3,0.75,1.5,6
"894",32,16,2,2,1,2,4
"895",32,17,7,3,0.428571428571429,0.857142857142857,6
"896",32,18,12,7,0.583333333333333,1.16666666666667,14
"897",32,19,6,4,0.666666666666667,1.33333333333333,8
"898",32,20,2,1,0.5,1,2
"899",32,21,5,3,0.6,1.2,6
"900",32,22,5,2,0.4,0.8,4
"901",32,23,9,2,0.222222222222222,0.444444444444444,4
"902",32,24,2,1,0.5,1,2
"903",32,25,5,2,0.4,0.8,4
"904",32,26,2,1,0.5,1,2
"905",32,27,2,0,0,0,0
"906",32,28,1,0,0,0,0
"907",32,29,1,1,1,3,3
"908",32,30,6,1,0.166666666666667,0.5,3
"909",32,31,5,1,0.2,0.6,3
"910",32,32,4,2,0.5,1.5,6
"911",32,33,3,1,0.333333333333333,1,3
"912",33,5,3,1,0.333333333333333,0.666666666666667,2
"913",33,6,7,3,0.428571428571429,0.857142857142857,6
"914",33,7,10,4,0.4,0.8,8
"915",33,8,12,4,0.333333333333333,0.666666666666667,8
"916",33,9,13,7,0.538461538461538,1.07692307692308,14
"917",33,10,9,3,0.333333333333333,0.666666666666667,6
"918",33,11,8,5,0.625,1.25,10
"919",33,12,3,3,1,2,6
"920",33,13,4,1,0.25,0.5,2
"921",33,14,5,1,0.2,0.4,2
"922",33,15,1,1,1,2,2
"923",33,16,1,0,0,0,0
"924",33,17,5,2,0.4,0.8,4
"925",33,18,3,2,0.666666666666667,1.33333333333333,4
"926",33,19,8,1,0.125,0.25,2
"927",33,20,6,2,0.333333333333333,0.666666666666667,4
"928",33,21,6,3,0.5,1,6
"929",33,22,6,2,0.333333333333333,0.666666666666667,4
"930",33,23,6,1,0.166666666666667,0.333333333333333,2
"931",33,24,10,4,0.4,0.8,8
"932",33,25,5,0,0,0,0
"933",33,26,3,2,0.666666666666667,1.33333333333333,4
"934",33,27,3,1,0.333333333333333,0.666666666666667,2
"935",33,28,1,1,1,2,2
"936",33,29,6,3,0.5,1.5,9
"937",33,30,10,4,0.4,1.2,12
"938",33,31,6,2,0.333333333333333,1,6
"939",33,32,4,1,0.25,0.75,3
"940",33,52,1,0,0,0,0
"941",33,54,1,0,0,0,0
"942",34,5,3,2,0.666666666666667,1.33333333333333,4
"943",34,6,6,2,0.333333333333333,0.666666666666667,4
"944",34,7,6,1,0.166666666666667,0.333333333333333,2
"945",34,8,14,3,0.214285714285714,0.428571428571429,6
"946",34,9,7,5,0.714285714285714,1.42857142857143,10
"947",34,10,5,1,0.2,0.4,2
"948",34,11,9,5,0.555555555555556,1.11111111111111,10
"949",34,12,7,2,0.285714285714286,0.571428571428571,4
"950",34,13,3,0,0,0,0
"951",34,14,2,2,1,2,4
"952",34,15,2,2,1,2,4
"953",34,16,3,2,0.666666666666667,1.33333333333333,4
"954",34,17,2,0,0,0,0
"955",34,18,6,2,0.333333333333333,0.666666666666667,4
"956",34,19,3,1,0.333333333333333,0.666666666666667,2
"957",34,20,11,4,0.363636363636364,0.727272727272727,8
"958",34,21,6,4,0.666666666666667,1.33333333333333,8
"959",34,22,8,3,0.375,0.75,6
"960",34,23,5,0,0,0,0
"961",34,24,7,1,0.142857142857143,0.285714285714286,2
"962",34,25,4,2,0.5,1,4
"963",34,26,1,0,0,0,0
"964",34,27,1,1,1,2,2
"965",34,28,3,1,0.333333333333333,1,3
"966",34,29,6,2,0.333333333333333,1,6
"967",34,30,8,4,0.5,1.5,12
"968",34,31,3,1,0.333333333333333,1,3
"969",34,32,4,2,0.5,1.5,6
"970",34,35,1,1,1,3,3
"971",35,5,2,2,1,2,4
"972",35,6,11,2,0.181818181818182,0.363636363636364,4
"973",35,7,7,3,0.428571428571429,0.857142857142857,6
"974",35,8,9,4,0.444444444444444,0.888888888888889,8
"975",35,9,10,3,0.3,0.6,6
"976",35,10,9,2,0.222222222222222,0.444444444444444,4
"977",35,11,4,3,0.75,1.5,6
"978",35,12,3,1,0.333333333333333,0.666666666666667,2
"979",35,13,3,2,0.666666666666667,1.33333333333333,4
"980",35,14,8,3,0.375,0.75,6
"981",35,15,7,4,0.571428571428571,1.14285714285714,8
"982",35,16,2,1,0.5,1,2
"983",35,17,3,2,0.666666666666667,1.33333333333333,4
"984",35,18,7,3,0.428571428571429,0.857142857142857,6
"985",35,19,3,1,0.333333333333333,0.666666666666667,2
"986",35,20,8,2,0.25,0.5,4
"987",35,21,6,3,0.5,1,6
"988",35,22,9,4,0.444444444444444,0.888888888888889,8
"989",35,23,9,6,0.666666666666667,1.33333333333333,12
"990",35,24,10,7,0.7,1.4,14
"991",35,25,2,1,0.5,1,2
"992",35,26,6,4,0.666666666666667,1.33333333333333,8
"993",35,27,2,2,1,2,4
"994",35,28,3,2,0.666666666666667,2,6
"995",35,29,12,3,0.25,0.75,9
"996",35,30,12,5,0.416666666666667,1.25,15
"997",35,31,2,1,0.5,1.5,3
"998",35,32,2,0,0,0,0
"999",35,33,1,0,0,0,0
"1000",36,4,2,2,1,2,4
"1001",36,5,2,1,0.5,1,2
"1002",36,6,6,2,0.333333333333333,0.666666666666667,4
"1003",36,7,11,3,0.272727272727273,0.545454545454545,6
"1004",36,8,16,6,0.375,0.75,12
"1005",36,9,12,7,0.583333333333333,1.16666666666667,14
"1006",36,10,8,5,0.625,1.25,10
"1007",36,11,5,2,0.4,0.8,4
"1008",36,12,9,5,0.555555555555556,1.11111111111111,10
"1009",36,13,10,5,0.5,1,10
"1010",36,14,9,5,0.555555555555556,1.11111111111111,10
"1011",36,15,7,3,0.428571428571429,0.857142857142857,6
"1012",36,16,3,0,0,0,0
"1013",36,17,8,2,0.25,0.5,4
"1014",36,18,8,4,0.5,1,8
"1015",36,19,11,4,0.363636363636364,0.727272727272727,8
"1016",36,20,10,5,0.5,1,10
"1017",36,21,17,3,0.176470588235294,0.352941176470588,6
"1018",36,22,6,4,0.666666666666667,1.33333333333333,8
"1019",36,23,4,1,0.25,0.5,2
"1020",36,24,3,1,0.333333333333333,0.666666666666667,2
"1021",36,25,7,2,0.285714285714286,0.571428571428571,4
"1022",36,26,1,1,1,2,2
"1023",36,27,4,1,0.25,0.75,3
"1024",36,28,13,1,0.0769230769230769,0.230769230769231,3
"1025",36,29,15,2,0.133333333333333,0.4,6
"1026",36,30,12,5,0.416666666666667,1.25,15
"1027",36,31,6,1,0.166666666666667,0.5,3
"1028",36,32,2,2,1,3,6
"1029",37,3,1,1,1,2,2
"1030",37,4,1,1,1,2,2
"1031",37,5,5,2,0.4,0.8,4
"1032",37,6,10,6,0.6,1.2,12
"1033",37,7,7,2,0.285714285714286,0.571428571428571,4
"1034",37,8,4,0,0,0,0
"1035",37,9,4,2,0.5,1,4
"1036",37,10,4,0,0,0,0
"1037",37,11,3,1,0.333333333333333,0.666666666666667,2
"1038",37,12,4,0,0,0,0
"1039",37,13,6,0,0,0,0
"1040",37,14,10,4,0.4,0.8,8
"1041",37,15,5,2,0.4,0.8,4
"1042",37,16,1,0,0,0,0
"1043",37,17,6,3,0.5,1,6
"1044",37,18,8,1,0.125,0.25,2
"1045",37,19,12,3,0.25,0.5,6
"1046",37,20,8,2,0.25,0.5,4
"1047",37,21,11,3,0.272727272727273,0.545454545454545,6
"1048",37,22,10,4,0.4,0.8,8
"1049",37,23,7,4,0.571428571428571,1.14285714285714,8
"1050",37,24,8,5,0.625,1.25,10
"1051",37,25,2,0,0,0,0
"1052",37,26,1,0,0,0,0
"1053",37,27,6,1,0.166666666666667,0.5,3
"1054",37,28,15,4,0.266666666666667,0.8,12
"1055",37,29,23,5,0.217391304347826,0.652173913043478,15
"1056",37,30,6,1,0.166666666666667,0.5,3
"1057",37,31,1,0,0,0,0
"1058",37,32,2,0,0,0,0
"1059",38,3,1,0,0,0,0
"1060",38,4,2,0,0,0,0
"1061",38,5,7,3,0.428571428571429,0.857142857142857,6
"1062",38,6,12,6,0.5,1,12
"1063",38,7,11,4,0.363636363636364,0.727272727272727,8
"1064",38,8,6,2,0.333333333333333,0.666666666666667,4
"1065",38,9,10,5,0.5,1,10
"1066",38,10,11,6,0.545454545454545,1.09090909090909,12
"1067",38,11,5,1,0.2,0.4,2
"1068",38,12,6,2,0.333333333333333,0.666666666666667,4
"1069",38,13,8,2,0.25,0.5,4
"1070",38,14,4,2,0.5,1,4
"1071",38,15,7,5,0.714285714285714,1.42857142857143,10
"1072",38,16,9,2,0.222222222222222,0.444444444444444,4
"1073",38,17,10,2,0.2,0.4,4
"1074",38,18,13,7,0.538461538461538,1.07692307692308,14
"1075",38,19,13,5,0.384615384615385,0.769230769230769,10
"1076",38,20,18,8,0.444444444444444,0.888888888888889,16
"1077",38,21,5,2,0.4,0.8,4
"1078",38,22,11,3,0.272727272727273,0.545454545454545,6
"1079",38,23,4,2,0.5,1,4
"1080",38,24,5,4,0.8,1.6,8
"1081",38,25,3,1,0.333333333333333,0.666666666666667,2
"1082",38,26,6,2,0.333333333333333,1,6
"1083",38,27,11,3,0.272727272727273,0.818181818181818,9
"1084",38,28,18,6,0.333333333333333,1,18
"1085",38,29,6,4,0.666666666666667,2,12
"1086",38,30,10,1,0.1,0.3,3
"1087",38,36,1,0,0,0,0
"1088",39,4,1,0,0,0,0
"1089",39,5,3,2,0.666666666666667,1.33333333333333,4
"1090",39,6,4,1,0.25,0.5,2
"1091",39,7,9,3,0.333333333333333,0.666666666666667,6
"1092",39,8,8,4,0.5,1,8
"1093",39,9,2,1,0.5,1,2
"1094",39,10,5,3,0.6,1.2,6
"1095",39,11,6,2,0.333333333333333,0.666666666666667,4
"1096",39,12,5,3,0.6,1.2,6
"1097",39,13,3,2,0.666666666666667,1.33333333333333,4
"1098",39,14,14,6,0.428571428571429,0.857142857142857,12
"1099",39,15,10,4,0.4,0.8,8
"1100",39,16,7,2,0.285714285714286,0.571428571428571,4
"1101",39,17,10,5,0.5,1,10
"1102",39,18,7,3,0.428571428571429,0.857142857142857,6
"1103",39,19,5,2,0.4,0.8,4
"1104",39,20,6,3,0.5,1,6
"1105",39,21,9,2,0.222222222222222,0.444444444444444,4
"1106",39,22,9,4,0.444444444444444,0.888888888888889,8
"1107",39,23,6,1,0.166666666666667,0.333333333333333,2
"1108",39,24,7,4,0.571428571428571,1.14285714285714,8
"1109",39,25,3,0,0,0,0
"1110",39,26,13,5,0.384615384615385,1.15384615384615,15
"1111",39,27,22,7,0.318181818181818,0.954545454545455,21
"1112",39,28,10,1,0.1,0.3,3
"1113",39,29,9,5,0.555555555555556,1.66666666666667,15
"1114",39,30,3,1,0.333333333333333,1,3
"1115",39,32,1,0,0,0,0
"1116",39,43,1,0,0,0,0
"1117",39,56,1,0,0,0,0
"1118",39,78,1,0,0,0,0
"1119",40,2,1,1,1,2,2
"1120",40,4,4,0,0,0,0
"1121",40,5,1,0,0,0,0
"1122",40,6,8,3,0.375,0.75,6
"1123",40,7,10,1,0.1,0.2,2
"1124",40,8,8,3,0.375,0.75,6
"1125",40,9,9,5,0.555555555555556,1.11111111111111,10
"1126",40,10,8,2,0.25,0.5,4
"1127",40,11,5,4,0.8,1.6,8
"1128",40,12,3,2,0.666666666666667,1.33333333333333,4
"1129",40,13,8,5,0.625,1.25,10
"1130",40,14,8,2,0.25,0.5,4
"1131",40,15,10,2,0.2,0.4,4
"1132",40,16,5,2,0.4,0.8,4
"1133",40,17,8,4,0.5,1,8
"1134",40,18,13,6,0.461538461538462,0.923076923076923,12
"1135",40,19,12,3,0.25,0.5,6
"1136",40,20,9,3,0.333333333333333,0.666666666666667,6
"1137",40,21,8,4,0.5,1,8
"1138",40,22,4,2,0.5,1,4
"1139",40,23,2,1,0.5,1,2
"1140",40,25,9,4,0.444444444444444,1.33333333333333,12
"1141",40,26,31,6,0.193548387096774,0.580645161290323,18
"1142",40,27,15,6,0.4,1.2,18
"1143",40,28,16,2,0.125,0.375,6
"1144",40,29,9,2,0.222222222222222,0.666666666666667,6
"1145",40,30,8,2,0.25,0.75,6
"1146",40,31,2,0,0,0,0
"1147",40,83,1,0,0,0,0
"1148",41,3,1,0,0,0,0
"1149",41,4,1,0,0,0,0
"1150",41,5,3,0,0,0,0
"1151",41,6,11,3,0.272727272727273,0.545454545454545,6
"1152",41,7,5,2,0.4,0.8,4
"1153",41,8,10,4,0.4,0.8,8
"1154",41,9,11,6,0.545454545454545,1.09090909090909,12
"1155",41,10,5,3,0.6,1.2,6
"1156",41,11,4,1,0.25,0.5,2
"1157",41,12,11,7,0.636363636363636,1.27272727272727,14
"1158",41,13,3,2,0.666666666666667,1.33333333333333,4
"1159",41,14,10,4,0.4,0.8,8
"1160",41,15,6,1,0.166666666666667,0.333333333333333,2
"1161",41,16,10,5,0.5,1,10
"1162",41,17,14,5,0.357142857142857,0.714285714285714,10
"1163",41,18,8,3,0.375,0.75,6
"1164",41,19,7,2,0.285714285714286,0.571428571428571,4
"1165",41,20,7,4,0.571428571428571,1.14285714285714,8
"1166",41,21,6,0,0,0,0
"1167",41,22,7,6,0.857142857142857,1.71428571428571,12
"1168",41,23,1,0,0,0,0
"1169",41,24,10,2,0.2,0.6,6
"1170",41,25,19,8,0.421052631578947,1.26315789473684,24
"1171",41,26,21,8,0.380952380952381,1.14285714285714,24
"1172",41,27,24,9,0.375,1.125,27
"1173",41,28,10,4,0.4,1.2,12
"1174",41,29,6,3,0.5,1.5,9
"1175",41,30,1,0,0,0,0
"1176",41,39,1,0,0,0,0
"1177",42,4,2,0,0,0,0
"1178",42,5,7,2,0.285714285714286,0.571428571428571,4
"1179",42,6,7,4,0.571428571428571,1.14285714285714,8
"1180",42,7,10,3,0.3,0.6,6
"1181",42,8,11,4,0.363636363636364,0.727272727272727,8
"1182",42,9,7,2,0.285714285714286,0.571428571428571,4
"1183",42,10,1,0,0,0,0
"1184",42,11,6,2,0.333333333333333,0.666666666666667,4
"1185",42,12,3,1,0.333333333333333,0.666666666666667,2
"1186",42,13,6,3,0.5,1,6
"1187",42,14,5,2,0.4,0.8,4
"1188",42,15,1,0,0,0,0
"1189",42,16,3,0,0,0,0
"1190",42,17,7,3,0.428571428571429,0.857142857142857,6
"1191",42,18,5,3,0.6,1.2,6
"1192",42,19,7,2,0.285714285714286,0.571428571428571,4
"1193",42,20,1,0,0,0,0
"1194",42,21,1,0,0,0,0
"1195",42,22,1,0,0,0,0
"1196",42,23,10,3,0.3,0.9,9
"1197",42,24,26,7,0.269230769230769,0.807692307692308,21
"1198",42,25,24,8,0.333333333333333,1,24
"1199",42,26,19,3,0.157894736842105,0.473684210526316,9
"1200",42,27,10,3,0.3,0.9,9
"1201",42,28,3,1,0.333333333333333,1,3
"1202",42,29,3,0,0,0,0
"1203",42,30,1,0,0,0,0
"1204",43,3,1,1,1,2,2
"1205",43,4,3,1,0.333333333333333,0.666666666666667,2
"1206",43,5,3,3,1,2,6
"1207",43,6,9,5,0.555555555555556,1.11111111111111,10
"1208",43,7,9,1,0.111111111111111,0.222222222222222,2
"1209",43,8,7,2,0.285714285714286,0.571428571428571,4
"1210",43,9,6,2,0.333333333333333,0.666666666666667,4
"1211",43,10,3,0,0,0,0
"1212",43,11,5,1,0.2,0.4,2
"1213",43,12,7,1,0.142857142857143,0.285714285714286,2
"1214",43,13,3,0,0,0,0
"1215",43,14,5,3,0.6,1.2,6
"1216",43,15,4,0,0,0,0
"1217",43,16,3,1,0.333333333333333,0.666666666666667,2
"1218",43,17,4,1,0.25,0.5,2
